Base,Date,Timestamp,WST,IRR,TZS,VED,PLN,BRL,RSD,NGN,SSP,SDG,CNY,ANG,MOP,XOF,COU,CZK,LAK,MKD,IQD,SZL,AZN,MXV,SBD,AOA,EUR,GBP,XDR,CUC,LYD,SOS,SEK,HRK,BND,ZMW,BIF,HTG,XCD,HKD,USN,UYU,CHW,BSD,KMF,MDL,PEN,MGA,MVR,KWD,ALL,MNT,CLP,SRD,CLF,COP,HNL,OMR,CRC,UZS,SGD,NAD,ERN,ZAR,PKR,KHR,KZT,GIP,BAM,MUR,PAB,HUF,ILS,BMD,XSU,DJF,BOB,MWK,FKP,RON,YER,VUV,GTQ,PHP,FJD,PYG,BYN,CHF,GNF,AED,VND,RUB,LSL,MRU,KPW,CAD,LKR,CHE,SAR,SYP,XUA,JMD,UGX,NOK,MXN,NIO,UYI,NPR,BGN,ETB,ZWL,BZD,CDF,INR,AUD,RWF,XPF,KYD,ISK,DOP,QAR,KRW,BWP,BBD,SLL,JPY,DZD,THB,GYD,KGS,TOP,IDR,GEL,JOD,DKK,CVE,BDT,SVC,KES,EGP,GMD,LBP,BTN,CUP,ARS,UAH,AFN,AMD,VEF,NZD,MZN,TJS,MAD,TRY,PGK,SHP,TMT,TWD,AWG,TND,TTD,GHS,USD,BHD,LRD,MMK,XAF,STN,MYR,SCR,BOV
EUR,2019-07-22,2019-07-22 23:59:59,19.638665,1333.485996,1.120576,3.68165,128.720693,55.989583,388.341939,0.422396,4.608906,9.26868,8.589611,27.622427,9.805324,8.752285,11.191756,,1866.350811,94.703276,1.120576,,2986.718729,3.028414,1.910525,,8.35726,1.953049,1.120857,3556.877792,0.811241,1.513507,655.044503,1.471149,117.660553,2576.476419,40.220288,121.997277,1701.151431,,2.258802,,403.40756,,77.521236,10365.332112,1,123.537933,,199.149375,2.929118,3.209051,2.260653,28.892934,4.721883,772.743987,15689.191112,7.591513,1.574449,2.396016,0.028005,325.320597,1317.529022,2.263284,133.640188,21.351688,2.541356,10.567262,4140.753655,4042.498937,4.115993,851.699789,15.508172,110.065823,61.257992,150.852027,,1.663327,,280.472708,7.746377,7.7108,77.223517,662.818554,89.478377,139.903876,649.934061,,577.096894,9732.206513,32.502292,1.120576,1693.919505,197.075399,7.46583,11.853495,26028.189883,116.090016,533.595826,7.387568,178.922708,15.308754,1.101079,225.936209,10351.333536,15.508681,4.19241,78.045902,1.955744,234.004404,1.594019,15.508355,25.540737,0.933894,2.016757,29.695276,119.565762,70.636764,0.431444,105.403105,14.371952,3.952834,0.897347,491.70884,18.624544,1019.724585,6.356471,,17.313015,6698.301957,0.897347,360.825623,4575.313674,57.300659,644.034551,0.794532,0.898372,47181.872039,1008.591161,0.341271,9670.574298,1.480173,15.540269,10.5537,,50.554247,120.91861,2074.18704,57.199791,6.039232,4.203281,37.535579,,4.08086,47.575205,432.25124,9.658024,10.762241,1.525555,69.268432,34.804019,3.922018,3.221648,4.246536,16.808954,39.36553,3.798782,1.120857,9.014422,34.565866,2.000285
EUR,2019-07-23,2019-07-23 23:59:59,19.545816,1326.992021,1.115119,3.665952,128.093291,55.711694,387.67908,0.420366,4.592053,9.208316,8.5339,27.487824,9.758131,8.709414,11.137251,,1856.673726,94.229842,1.115119,,2971.415739,3.013666,1.901285,,8.316558,1.950623,1.115175,3553.439307,0.808963,1.505858,654.22956,1.465261,117.76777,2563.546577,40.362301,122.133491,1684.443761,,2.247863,,401.443362,,76.976678,10314.853735,1,122.986656,,198.17855,2.928746,3.213213,2.256276,28.5883,4.72153,771.330063,15662.966329,7.529119,1.606436,2.393548,0.027954,325.821274,1314.504495,2.251649,133.279021,21.391782,2.530096,10.526506,4120.533692,4031.156622,4.095945,841.915747,15.533094,109.970284,60.961342,149.436974,,1.664706,,279.169641,7.711886,7.671236,76.847446,660.150486,89.104167,137.192692,647.884534,,574.286341,9690.387648,32.338545,1.115119,1681.600221,196.316773,7.465747,11.78903,25881.920012,115.522441,530.574822,7.385995,178.978338,15.592686,1.098878,225.114664,10292.551709,15.534167,4.208354,77.685794,1.956086,232.993372,1.593843,15.533729,25.557089,0.92934,2.007215,29.550663,119.871708,70.475653,0.429349,105.071561,14.468697,3.946686,0.8949,492.4646,18.530497,1017.546403,6.379999,,17.228789,6669.02714,0.8949,359.06843,4550.801692,57.222322,639.406415,0.789479,0.896539,46952.100052,1003.68953,0.339609,9620.696798,1.472957,15.543312,10.566202,,50.306401,120.697188,2062.970789,56.943522,6.010683,4.182422,37.412217,,4.059871,47.52079,429.198255,9.683924,10.734363,1.522986,68.953369,34.596617,3.914069,3.239443,4.257916,16.726417,39.07358,3.774671,1.115175,8.972026,34.468856,1.990596
EUR,2019-07-24,2019-07-24 23:59:59,19.564299,1325.904011,1.114205,3.668519,128.64614,55.682436,387.361237,0.42005,4.589437,9.208403,8.525619,27.453889,9.751742,8.706471,11.128124,,1856.265722,94.165919,1.114205,,2969.301979,3.011195,1.899749,,8.309737,1.954149,1.114484,3564.899062,0.808093,1.504567,655.408584,1.464433,117.794131,2564.674775,40.444538,121.895013,1685.068446,,2.246405,,401.11397,,77.097415,10097.472509,1,122.969211,,198.016584,2.918937,3.203892,2.258216,28.564884,4.719439,770.583016,15633.968178,7.550689,1.537271,2.39365,0.027927,325.436931,1311.643694,2.250193,133.392113,21.25168,2.534929,10.509295,4117.935025,4022.280519,4.0927,836.090047,15.45389,110.595436,60.908002,149.225336,,1.662795,,278.996191,7.700884,7.657376,76.784436,662.391008,89.080736,135.89977,646.239035,,573.816083,9684.670115,32.312375,1.114205,1679.051408,196.334297,7.465564,11.802804,25860.699242,115.871797,530.33915,7.384618,179.108602,15.219485,1.097191,224.233977,10292.471557,15.454292,4.203669,77.685828,1.955882,232.577564,1.596547,15.454021,25.512506,0.928713,2.006683,29.526434,119.779769,70.507008,0.428975,104.891331,14.382101,3.926127,0.889899,492.339345,18.505498,1019.497622,6.364919,,17.214444,6671.75295,0.889899,358.774028,4548.184926,57.141972,639.893529,0.789979,0.892507,46913.603613,1002.870077,0.339331,9662.941663,1.471755,15.467284,10.500377,,50.276258,120.550315,2066.85037,56.874621,6.005532,4.179216,37.340343,,4.056787,47.718724,428.423399,9.627901,10.701723,1.520043,68.902664,34.646206,3.91086,3.236793,4.251639,16.713133,38.80797,3.777429,1.114484,8.970187,34.439866,1.989357
EUR,2019-07-25,2019-07-25 23:59:59,19.610905,1326.343689,1.114575,3.676427,128.638133,55.673114,387.489641,0.420178,4.587029,9.182423,8.526328,27.473848,9.752917,8.711966,11.13181,,1856.881055,94.174889,1.114575,,2970.346595,3.012194,1.900352,,8.312467,1.956803,1.11463,3566.081203,0.808735,1.505623,656.294602,1.466836,117.732761,2564.098309,40.457916,121.708522,1685.292337,,2.24665,,401.246845,,77.084531,10170.492221,1,122.943169,,198.082443,2.922927,3.20214,2.258125,28.353705,4.724568,776.618807,15667.239772,7.551187,1.563295,2.388255,0.028146,326.280502,1318.976741,2.250437,133.175066,21.209105,2.538662,10.51033,4118.235811,4023.614091,4.094053,841.504109,15.704056,110.683176,60.928218,149.197195,,1.67364,,279.081921,7.701766,7.660027,76.809897,656.484335,89.109777,135.699164,646.453543,,574.005612,9685.652514,32.267168,1.114575,1683.007306,196.365759,7.46676,11.806663,25869.386259,115.63686,530.47086,7.386341,179.167735,15.221701,1.10461,224.865801,10281.950042,15.698741,4.211755,77.744914,1.955629,232.561552,1.603705,15.703694,25.53033,0.928769,2.006234,29.536225,119.81274,70.42584,0.429128,104.983443,14.372453,3.92821,0.891977,492.279667,18.492464,1019.835693,6.356246,,17.220104,6711.800723,0.891977,358.892999,4550.242001,57.233962,639.531476,0.790231,0.895025,46929.160778,1003.202621,0.339444,9607.632439,1.472245,15.702347,10.532615,,50.280715,121.121944,2064.192026,56.899183,5.990806,4.18049,35.655193,,4.058193,48.297076,428.899702,9.670609,10.698022,1.524103,68.902711,34.581895,3.912157,3.25436,4.25773,16.719029,38.330279,3.767203,1.114519,8.970708,34.529768,1.989554
EUR,2019-07-26,2019-07-26 23:59:59,19.643609,1326.555019,1.114752,3.680076,128.084342,55.738002,387.551423,0.420289,4.591707,9.18389,8.548644,27.479073,9.753245,8.716414,11.133591,,1857.177429,94.136403,1.114752,,2953.084099,3.012674,1.900698,,8.313864,1.95829,1.114585,3610.124729,0.809465,1.5057,656.823502,1.470414,117.952338,2564.268346,40.075761,122.021216,1683.108906,,2.246616,,401.311145,,76.762262,10172.113441,1,122.840153,,198.114185,2.97178,3.213277,2.260165,28.295795,4.730901,774.970143,15607.309958,7.551276,1.56485,2.405082,0.028086,327.603784,1320.145622,2.250462,133.425119,21.229121,2.544872,10.523672,4118.284891,4033.173544,4.094531,836.625631,15.930228,110.862537,61.577836,150.581146,,1.679876,,279.13794,7.701656,7.668607,76.822143,657.704119,89.18058,135.944451,646.556605,,574.097716,9691.65529,32.383986,1.114752,1681.046581,196.408601,7.48066,11.908942,25875.068753,115.722846,530.589014,7.39443,179.475472,15.227929,1.10764,225.040627,10283.588671,15.930233,4.209532,77.756306,1.959627,232.56002,1.612605,15.93022,25.6179,0.928868,2.006554,29.540931,119.95134,70.619963,0.429141,105.212579,14.383688,3.925879,0.896919,493.222502,18.458628,1019.998187,6.322767,,17.223342,6701.834404,0.896919,358.950183,4553.762787,56.83568,639.538908,0.790403,0.900369,46936.638259,1003.303859,0.339446,9664.901223,1.47248,15.936835,10.592267,,50.279226,121.14573,2057.832407,56.930829,5.986654,4.180771,37.348348,,4.058855,48.152879,429.191139,9.715961,10.712884,1.526657,68.830413,34.664374,3.901632,3.266659,4.279032,16.721681,37.723621,3.762331,1.114696,8.976152,34.348304,1.989503
EUR,2019-07-27,2019-07-27 23:59:59,19.643609,1326.555019,1.114752,3.680076,127.940097,55.738002,387.551423,0.420289,4.591707,9.18389,8.548644,27.479073,9.753245,8.716414,11.133591,,1857.177429,94.136403,1.114752,,2950.191476,3.012674,1.900698,,8.313864,1.95829,1.114585,3610.124729,0.80941,1.5057,656.823502,1.470414,117.952338,2564.268346,40.075761,122.021216,1683.108906,,2.246616,,401.311145,,76.762262,10172.113441,1,122.840153,,198.114185,2.972684,3.213277,2.260165,28.295795,4.730901,774.970143,15607.309958,7.551276,1.56485,2.405082,0.028086,327.603784,1320.145622,2.250462,133.425119,21.229121,2.544872,10.523672,4118.284891,4033.173544,4.094531,836.625631,15.930228,110.862537,61.577836,150.581146,,1.679876,,279.13794,7.701656,7.668607,76.822143,657.704119,89.18058,135.944451,646.556605,,574.097716,9691.65529,32.383986,1.114752,1681.046581,196.408601,7.48066,11.908942,25875.068753,115.722846,530.589014,7.39443,179.475472,15.227929,1.10764,225.040627,10283.588671,15.930233,4.209532,77.756306,1.959627,232.56002,1.612605,15.93022,25.6179,0.928868,2.006554,29.540931,119.95134,70.619963,0.429141,105.212579,14.383688,3.925879,0.896919,493.222502,18.458628,1019.998187,6.322767,,17.223342,6701.834404,0.896919,358.950183,4553.762787,56.83568,639.538908,0.790403,0.900369,46936.638259,1003.294692,0.339446,9664.901223,1.47248,15.936835,10.592267,,50.279226,121.14573,2057.832407,56.930829,5.986654,4.180771,37.348348,,4.058855,48.152879,429.191139,9.715961,10.712884,1.526657,68.830413,34.664374,3.901632,3.266659,4.279032,16.721681,37.723621,3.762331,1.114696,8.976152,34.348304,1.989503
EUR,2019-07-28,2019-07-28 23:59:59,19.612166,1324.431818,1.112968,3.674185,128.783456,55.64803,386.931054,0.419617,4.584872,9.169188,8.534962,27.434622,9.737634,8.701239,11.115769,,1854.20496,93.985716,1.112968,,2966.062843,3.007851,1.897588,,8.300531,1.955152,1.112801,3604.346591,0.808515,1.50329,655.771364,1.465946,117.76316,2560.160659,40.011055,121.825729,1680.414707,,2.24302,,400.679747,,76.660964,10155.832106,1,122.643473,,197.796123,2.919629,3.208131,2.256541,28.250447,4.727854,773.618474,15586.002676,7.539189,1.557235,2.401224,0.028037,326.856501,1318.143633,2.24686,133.211471,21.184588,2.540798,10.506505,4111.692788,4026.718063,4.087719,835.284908,15.904519,110.68424,61.479246,150.339251,,1.677092,,278.674364,7.689328,7.656329,76.699179,656.651198,89.03752,135.69266,645.521196,,573.178375,9676.143401,32.331315,1.112968,1678.355548,196.093527,7.467345,11.889817,25833.65475,115.537357,529.739186,7.382594,179.187643,15.202849,1.105578,224.680368,10267.128831,15.904558,4.201436,77.631851,1.956486,232.187589,1.611628,15.904574,25.563423,0.92738,2.003342,29.49365,119.756511,70.352487,0.428454,105.044158,14.360615,3.919595,0.895483,492.43321,18.459132,1018.365642,6.296399,,17.195333,6691.107484,0.895483,358.37567,4546.473693,56.89602,638.515247,0.789123,0.899289,46861.514127,1001.760492,0.338897,9649.431891,1.470122,15.867916,10.580538,,50.198752,120.9106,2054.53877,56.839639,5.977029,4.174073,37.28733,,4.052333,48.152568,428.503827,9.700083,10.695737,1.524324,68.720173,34.60995,3.895388,3.260672,4.270864,16.694958,37.662871,3.75624,1.112912,8.961785,34.368581,1.986314
EUR,2019-07-29,2019-07-29 23:59:59,19.749741,1325.971776,1.114262,3.677845,129.356437,55.718643,387.380974,0.420065,4.591765,9.168761,8.561933,27.46676,9.755085,8.715278,11.128692,,1855.245867,94.160741,1.114262,,2969.776459,3.01146,1.899849,,8.310172,1.960042,1.114541,3647.313793,0.810013,1.504978,657.392642,1.466982,117.733178,2561.910397,40.054383,121.639715,1680.697694,,2.247188,,401.134207,,76.839624,10306.923299,1,122.724612,,198.027054,2.948879,3.200383,2.270854,28.290448,4.729041,776.195899,15677.66629,7.551743,1.565578,2.408756,0.028133,327.893685,1317.781758,2.250976,133.510575,21.239729,2.546367,10.518744,4124.941723,4039.199549,4.092907,838.543396,15.844993,110.461806,61.478845,151.194581,,1.680636,,279.027413,7.704844,7.681053,76.788358,657.414261,88.485596,135.505693,646.272217,,573.845274,9685.165493,32.36954,1.114262,1682.978358,196.367266,7.466897,11.922905,25860.349544,115.989088,530.522053,7.380816,179.535421,15.221375,1.105127,225.498751,10279.067106,15.844391,4.213696,77.717322,1.955865,232.524223,1.615236,15.84472,25.653316,0.929111,2.002886,29.527943,119.95013,70.699029,0.428996,105.318372,14.380695,3.927213,0.90445,493.2559,18.483933,1016.764072,6.260032,,17.215366,6683.449436,0.904447,358.792364,4551.759997,56.961496,639.335714,0.789976,0.912074,46916.001317,1002.906476,0.339348,9606.052722,1.471828,15.786619,10.570895,,50.293312,121.309143,2055.813383,56.838137,6.018149,4.179486,37.35012,,4.056749,48.745957,429.291747,9.694745,10.704753,1.526875,68.694432,34.588949,3.91106,3.270377,4.288352,16.714311,38.063286,3.760646,1.114763,8.978503,34.383883,1.990017
EUR,2019-07-30,2019-07-30 23:59:59,19.819175,1327.747126,1.115754,3.671114,129.551564,55.732192,390.037992,0.420689,4.602525,9.122237,8.585001,27.556679,9.761505,8.729,11.143589,,1857.730264,94.241049,1.115754,,2974.399536,3.015381,1.902369,,8.321276,1.957702,1.115531,3680.314196,0.810986,1.506824,656.598607,1.467043,117.722795,2565.118059,40.44887,121.673139,1682.947505,,2.248746,,401.671426,,77.084647,10292.829899,1,122.928172,,198.291515,2.948296,3.212969,2.26941,28.329348,4.731021,780.13391,15699.103492,7.558731,1.567649,2.415663,0.028273,327.534045,1318.43089,2.252596,133.566825,21.277871,2.551846,10.520276,4133.527386,4089.237958,4.098385,825.657521,15.860691,110.738991,61.494218,151.78751,,1.686222,,279.281502,7.711924,7.681525,76.891175,661.079756,89.592937,134.705203,647.136997,,574.613508,9695.901518,32.412905,1.115754,1682.000542,196.651251,7.46802,11.936366,25894.974087,116.267102,530.897722,7.381608,179.63673,15.241759,1.104489,225.829659,10298.408824,15.824832,4.229607,77.824282,1.956137,232.61794,1.622948,15.846494,25.663788,0.929708,2.009473,29.567478,119.887619,70.879155,0.429571,105.372884,14.368692,3.898893,0.916926,492.46586,18.479104,1022.03056,6.202144,,17.232877,6711.761563,0.916925,359.272753,4555.62309,56.807474,638.155413,0.791096,0.91749,46978.817824,1004.25754,0.339803,9662.429296,1.473801,15.831197,10.672635,,50.329981,121.13184,2058.565922,57.126825,6.013731,4.185025,37.434057,,4.062464,48.944746,429.386994,9.768938,10.702305,1.528995,68.696665,34.630784,3.916296,3.297038,4.298274,16.73663,38.036177,3.767064,1.115587,8.989685,34.363019,1.985874
EUR,2019-07-31,2019-07-31 23:59:59,19.709145,1317.48659,1.107132,3.657412,128.835396,55.306757,387.023862,0.417433,4.562049,9.039784,8.520318,27.234581,9.689065,8.66596,11.057472,,1844.481551,93.503902,1.107132,,2950.757992,2.992079,1.887616,,8.257009,1.942794,1.106744,3644.455762,0.806875,1.495126,651.480628,1.460916,117.676987,2545.075763,40.082589,120.954477,1670.001882,,2.231811,,398.567162,,76.851546,10185.610683,1,121.878593,,196.758773,2.931348,3.192414,2.251408,27.787888,4.73022,778.983323,15699.12592,7.500872,1.5473,2.405772,0.028231,326.08331,1314.508128,2.235631,132.789482,21.203234,2.538208,10.446949,4096.834437,4045.458765,4.066721,820.982147,15.731905,109.607683,61.488426,150.592099,,1.689793,,277.170553,7.652328,7.621935,76.296975,657.636248,88.62601,135.09224,642.136029,,570.173149,9626.509134,32.140063,1.107132,1673.15265,195.198727,7.467547,11.84406,25694.863463,115.30791,526.784649,7.383499,177.772212,15.151066,1.100481,224.498581,10213.288825,15.732297,4.221712,77.226412,1.956332,230.881194,1.617132,15.731923,25.706448,0.922717,1.992837,29.338987,119.07224,70.413133,0.42624,104.66878,14.255383,3.870919,0.91008,489.686391,18.322475,1015.793232,6.177966,,17.05012,6650.648434,0.910072,356.496372,4520.418508,56.474466,633.406615,0.784896,0.910987,46615.775393,996.507697,0.337121,9582.223463,1.462409,15.88247,10.699342,,49.951535,120.483625,2043.764912,56.690704,5.967327,4.152297,37.143612,,4.030789,48.5155,425.659324,9.809225,10.681822,1.521785,68.055747,34.500464,3.886032,3.288429,4.287259,16.606951,37.862988,3.73655,1.106744,8.925361,33.997775,1.970861
EUR,2019-08-01,2019-08-01 23:59:59,19.784412,1318.333139,1.107843,3.672388,128.927093,55.375544,389.823353,0.417663,4.589793,9.093009,8.509788,27.319566,9.695897,8.66948,11.06458,,1845.666324,93.626033,1.107843,,2952.670725,2.994002,1.888865,,8.262309,1.964092,1.10812,3700.749456,0.807486,1.496252,658.767515,1.463942,117.741171,2546.930664,40.155427,120.948759,1676.000499,,2.233521,,398.823107,,76.781501,10219.852071,1,122.461116,,196.885978,2.933444,3.20391,2.267256,28.137035,4.734808,782.685525,15888.683938,7.499709,1.556524,2.396488,0.028366,327.322654,1324.320738,2.237233,132.808331,21.298613,2.545657,10.449062,4099.796876,4048.058102,4.069332,824.229666,15.742482,110.008251,61.473141,150.256726,,1.690436,,277.348791,7.662008,7.642785,76.345999,659.166846,86.964232,136.298226,642.548806,,570.539153,9643.772758,32.183134,1.107843,1672.122511,195.545134,7.466519,11.966969,25711.37367,114.39597,527.233561,7.382557,177.8111,15.160271,1.096897,224.725648,10219.85106,15.742098,4.252789,77.287338,1.95579,231.157014,1.628424,15.742501,25.796092,0.923399,1.994117,29.357839,120.256467,71.272968,0.426525,104.932118,14.266832,3.888915,0.915323,490.003231,18.369695,1013.676322,6.209571,,17.064904,6640.0232,0.915322,356.725439,4519.999487,56.887599,633.475806,0.785454,0.913793,46645.728169,997.137276,0.337337,9588.380901,1.463344,16.19644,10.702012,,49.98697,119.02056,2045.078131,56.715998,5.976771,4.155353,37.135008,,4.033379,49.076366,426.829392,9.855404,10.683705,1.525725,67.927366,34.699827,3.888529,3.267799,4.308568,16.618295,38.043238,3.741149,1.10812,8.930653,34.276104,1.977829
EUR,2019-08-02,2019-08-02 23:59:59,19.823965,1324.414248,1.112953,3.735114,129.500406,55.592444,391.621548,0.419517,4.626589,9.120039,8.534908,27.468116,9.729604,8.7137,11.115624,,1854.18035,94.033858,1.112953,,2957.391769,3.007812,1.897631,,8.300447,1.960138,1.112118,3766.789935,0.810434,1.503099,657.444091,1.472382,117.96232,2558.794632,40.177057,121.761514,1683.063823,,2.241604,,402.336711,,77.536,10266.993182,1,123.159814,,197.794472,2.994066,3.214769,2.290128,28.266826,4.735064,793.652501,15839.270986,7.526736,1.569688,2.426674,0.028763,327.954336,1340.67492,2.245272,133.588204,21.487346,2.560353,10.497319,4111.249307,4070.630327,4.08777,818.020949,16.438738,110.85447,61.637019,150.516213,,1.702044,,278.576177,7.684107,7.724122,76.698169,657.202843,89.092349,136.459615,644.40025,,573.171248,9690.483462,32.320596,1.112953,1678.333738,196.614729,7.480274,12.08783,25829.973171,114.69025,529.65884,7.396914,177.572092,15.525144,1.093182,225.846062,10283.687498,16.438743,4.326387,77.670222,1.960138,232.345709,1.636268,16.43873,25.797813,0.926656,2.003316,29.493258,119.921107,72.646463,0.42853,105.484035,14.372719,3.884819,0.919389,493.376356,18.413258,1018.352132,6.187801,,17.143642,6724.407698,0.919389,358.370915,4540.84924,57.456767,635.579765,0.788087,0.915332,46860.892754,1001.238128,0.339095,9646.525457,1.470104,16.456909,10.724977,,50.159728,118.624155,2054.511514,56.987527,6.04377,4.175025,37.17678,,4.052305,49.530913,429.444528,9.924987,10.708112,1.532318,68.173988,35.019113,3.906466,3.261388,4.318675,16.694696,38.20809,3.775698,1.111896,8.962655,34.115914,1.985008
EUR,2019-08-03,2019-08-03 23:59:59,19.823965,1324.414248,1.112953,3.735114,129.325153,55.592444,391.621548,0.419517,4.626589,9.120039,8.534908,27.468116,9.729604,8.7137,11.115624,,1854.18035,94.033858,1.112953,,2955.447089,3.007812,1.897631,,8.300447,1.960138,1.112118,3766.789935,0.810517,1.503099,657.444091,1.472382,117.96232,2558.794632,40.177057,121.761514,1683.063823,,2.241604,,402.336711,,77.536,10266.993182,1,123.159814,,197.794472,2.995056,3.214769,2.290128,28.266826,4.735064,793.652501,15839.270986,7.526736,1.569688,2.426674,0.028763,327.954336,1340.67492,2.245272,133.588204,21.487346,2.560353,10.497319,4111.249307,4070.630327,4.08777,818.020949,16.438738,110.85447,61.637019,150.516213,,1.702044,,278.576177,7.684107,7.724122,76.698169,657.202843,89.092349,136.459615,644.40025,,573.171248,9690.483462,32.320596,1.112953,1678.333738,196.614729,7.480274,12.08783,25829.973171,114.69025,529.65884,7.396914,177.572092,15.525144,1.093182,225.846062,10283.687498,16.438743,4.326387,77.670222,1.960138,232.345709,1.636268,16.43873,25.797813,0.926656,2.003316,29.493258,119.921107,72.646463,0.42853,105.484035,14.372719,3.884819,0.919389,493.376356,18.413258,1018.352132,6.187801,,17.143642,6724.407698,0.919389,358.370915,4540.84924,57.456767,635.579765,0.788087,0.915332,46860.892754,1001.139269,0.339095,9646.525457,1.470104,16.456909,10.724977,,50.159728,118.624155,2054.511514,56.987527,6.04377,4.175025,37.17678,,4.052305,49.530913,429.444528,9.924987,10.708112,1.532318,68.173988,35.019113,3.906466,3.261388,4.318675,16.694696,38.20809,3.775698,1.111896,8.962655,34.115914,1.985008
EUR,2019-08-04,2019-08-04 23:59:59,19.784976,1321.81154,1.110766,3.727759,129.972468,55.482865,390.85187,0.418692,4.617121,9.102117,8.518128,27.413069,9.710483,8.698914,11.093773,,1850.536331,93.848327,1.110766,,2957.756772,3.001901,1.893899,,8.28406,1.956283,1.109933,3759.387528,0.808582,1.500145,656.151051,1.466628,117.729823,2553.764366,40.100456,121.517331,1679.755871,,2.237194,,401.531235,,77.383626,10246.816782,1,122.917606,,197.404906,2.973087,3.208449,2.28562,28.21125,4.733642,792.648178,15750.661884,7.511944,1.565847,2.421596,0.028726,327.286127,1338.406246,2.240859,133.325569,21.484148,2.555322,10.476689,4103.169099,4062.631746,4.079644,816.413245,16.405797,110.630844,61.515889,150.219968,,1.703415,,278.033122,7.669007,7.708935,76.547442,655.896802,88.917004,136.302168,643.133235,,572.044268,9671.439429,32.256932,1.110766,1675.034801,196.228215,7.466402,12.064021,25779.212717,114.464181,528.613089,7.382372,177.223014,15.494628,1.091545,225.402173,10263.477934,16.405505,4.315773,77.517578,1.95628,231.889093,1.635769,16.405889,25.754238,0.924835,1.999379,29.435299,119.684769,72.490252,0.427676,105.276735,14.344413,3.877184,0.917581,492.440145,18.413726,1016.35089,6.16584,,17.109253,6711.192669,0.917582,357.666653,4531.925268,57.348913,634.330663,0.786534,0.914196,46768.802262,999.776471,0.338428,9627.5676,1.467208,16.375693,10.697899,,50.061121,118.385995,2050.474036,56.869553,6.031342,4.167206,37.100873,,4.044305,49.522382,428.599968,9.901846,10.687068,1.529746,68.039952,34.950276,3.898789,3.254132,4.308406,16.66127,38.132449,3.768271,1.109711,8.944959,34.167296,1.981107
